x	y
#!{Type}E	E
30	1.4059921503067
29.9899997711182	1.40599656105042
29.9799995422363	1.40600109100342
29.9699993133545	1.40600550174713
29.9599990844727	1.40601003170013
29.9500007629395	1.40601444244385
29.9400005340576	1.40601897239685
29.9300003051758	1.40602338314056
29.9200000762939	1.40602791309357
29.9099998474121	1.40603232383728
29.8999996185303	1.40603685379028
29.8899993896484	1.40604138374329
29.8799991607666	1.406045794487
29.8700008392334	1.40605032444
29.8600006103516	1.40605485439301
29.8500003814697	1.40605926513672
29.8400001525879	1.40606379508972
29.8299999237061	1.40606832504272
29.8199996948242	1.40607285499573
29.8099994659424	1.40607738494873
29.7999992370605	1.40608191490173
29.7900009155273	1.40608644485474
29.7800006866455	1.40609085559845
29.7700004577637	1.40609538555145
29.7600002288818	1.40609991550446
29.75	1.40610444545746
29.7399997711182	1.40610897541046
29.7299995422363	1.40611350536346
29.7199993133545	1.40611815452576
29.7099990844727	1.40612268447876
29.7000007629395	1.40612721443176
29.6900005340576	1.40613174438477
29.6800003051758	1.40613627433777
29.6700000762939	1.40614080429077
29.6599998474121	1.40614545345306
29.6499996185303	1.40614998340607
29.6399993896484	1.40615451335907
29.6299991607666	1.40615904331207
29.6200008392334	1.40616369247437
29.6100006103516	1.40616822242737
29.6000003814697	1.40617287158966
29.5900001525879	1.40617740154266
29.5799999237061	1.40618193149567
29.5699996948242	1.40618658065796
29.5599994659424	1.40619111061096
29.5499992370605	1.40619575977325
29.5400009155273	1.40620028972626
29.5300006866455	1.40620493888855
29.5200004577637	1.40620958805084
29.5100002288818	1.40621411800385
29.5	1.40621876716614
29.4899997711182	1.40622341632843
29.4799995422363	1.40622794628143
29.4699993133545	1.40623259544373
29.4599990844727	1.40623724460602
29.4500007629395	1.40624189376831
29.4400005340576	1.40624642372131
29.4300003051758	1.40625107288361
29.4200000762939	1.4062557220459
29.4099998474121	1.40626037120819
29.3999996185303	1.40626502037048
29.3899993896484	1.40626966953278
29.3799991607666	1.40627431869507
29.3700008392334	1.40627896785736
29.3600006103516	1.40628361701965
29.3500003814697	1.40628826618195
29.3400001525879	1.40629291534424
29.3299999237061	1.40629756450653
29.3199996948242	1.40630221366882
29.3099994659424	1.40630686283112
29.2999992370605	1.4063116312027
29.2900009155273	1.40631628036499
29.2800006866455	1.40632092952728
29.2700004577637	1.40632557868958
29.2600002288818	1.40633034706116
29.25	1.40633499622345
29.2399997711182	1.40633964538574
29.2299995422363	1.40634441375732
29.2199993133545	1.40634906291962
29.2099990844727	1.4063538312912
29.2000007629395	1.40635848045349
29.1900005340576	1.40636324882507
29.1800003051758	1.40636789798737
29.1700000762939	1.40637266635895
29.1599998474121	1.40637731552124
29.1499996185303	1.40638208389282
29.1399993896484	1.40638673305511
29.1299991607666	1.4063915014267
29.1200008392334	1.40639626979828
29.1100006103516	1.40640091896057
29.1000003814697	1.40640568733215
29.0900001525879	1.40641045570374
29.0799999237061	1.40641522407532
29.0699996948242	1.4064199924469
29.0599994659424	1.40642464160919
29.0499992370605	1.40642940998077
29.0400009155273	1.40643417835236
29.0300006866455	1.40643894672394
29.0200004577637	1.40644371509552
29.0100002288818	1.4064484834671
29	1.40645325183868
28.9899997711182	1.40645802021027
28.9799995422363	1.40646278858185
28.9699993133545	1.40646755695343
28.9599990844727	1.40647232532501
28.9500007629395	1.40647721290588
28.9400005340576	1.40648198127747
28.9300003051758	1.40648674964905
28.9200000762939	1.40649151802063
28.9099998474121	1.40649628639221
28.8999996185303	1.40650117397308
28.8899993896484	1.40650594234467
28.8799991607666	1.40651071071625
28.8700008392334	1.40651559829712
28.8600006103516	1.4065203666687
28.8500003814697	1.40652525424957
28.8400001525879	1.40653002262115
28.8299999237061	1.40653491020203
28.8199996948242	1.40653967857361
28.8099994659424	1.40654456615448
28.7999992370605	1.40654933452606
28.7900009155273	1.40655422210693
28.7800006866455	1.40655899047852
28.7700004577637	1.40656387805939
28.7600002288818	1.40656876564026
28.75	1.40657365322113
28.7399997711182	1.40657842159271
28.7299995422363	1.40658330917358
28.7199993133545	1.40658819675446
28.7099990844727	1.40659308433533
28.7000007629395	1.4065979719162
28.6900005340576	1.40660274028778
28.6800003051758	1.40660762786865
28.6700000762939	1.40661251544952
28.6599998474121	1.4066174030304
28.6499996185303	1.40662229061127
28.6399993896484	1.40662717819214
28.6299991607666	1.40663206577301
28.6200008392334	1.40663695335388
28.6100006103516	1.40664196014404
28.6000003814697	1.40664684772491
28.5900001525879	1.40665173530579
28.5799999237061	1.40665662288666
28.5699996948242	1.40666151046753
28.5599994659424	1.40666651725769
28.5499992370605	1.40667140483856
28.5400009155273	1.40667629241943
28.5300006866455	1.40668129920959
28.5200004577637	1.40668618679047
28.5100002288818	1.40669107437134
28.5	1.4066960811615
28.4899997711182	1.40670096874237
28.4799995422363	1.40670597553253
28.4699993133545	1.4067108631134
28.4599990844727	1.40671586990356
28.4500007629395	1.40672075748444
28.4400005340576	1.4067257642746
28.4300003051758	1.40673077106476
28.4200000762939	1.40673565864563
28.4099998474121	1.40674066543579
28.3999996185303	1.40674567222595
28.3899993896484	1.40675067901611
28.3799991607666	1.40675556659698
28.3700008392334	1.40676057338715
28.3600006103516	1.40676558017731
28.3500003814697	1.40677058696747
28.3400001525879	1.40677559375763
28.3299999237061	1.40678060054779
28.3199996948242	1.40678560733795
28.3099994659424	1.40679061412811
28.2999992370605	1.40679562091827
28.2900009155273	1.40680062770844
28.2800006866455	1.4068056344986
28.2700004577637	1.40681064128876
28.2600002288818	1.40681564807892
28.25	1.40682065486908
28.2399997711182	1.40682578086853
28.2299995422363	1.40683078765869
28.2199993133545	1.40683579444885
28.2099990844727	1.40684080123901
28.2000007629395	1.40684592723846
28.1900005340576	1.40685093402863
28.1800003051758	1.40685606002808
28.1700000762939	1.40686106681824
28.1599998474121	1.4068660736084
28.1499996185303	1.40687119960785
28.1399993896484	1.40687620639801
28.1299991607666	1.40688133239746
28.1200008392334	1.40688645839691
28.1100006103516	1.40689146518707
28.1000003814697	1.40689659118652
28.0900001525879	1.40690159797668
28.0799999237061	1.40690672397614
28.0699996948242	1.40691184997559
28.0599994659424	1.40691697597504
28.0499992370605	1.4069219827652
28.0400009155273	1.40692710876465
28.0300006866455	1.4069322347641
28.0200004577637	1.40693736076355
28.0100002288818	1.406942486763
28	1.40694761276245
27.9899997711182	1.4069527387619
27.9799995422363	1.40695786476135
27.9699993133545	1.4069629907608
27.9599990844727	1.40696811676025
27.9500007629395	1.4069732427597
27.9400005340576	1.40697836875916
27.9300003051758	1.40698349475861
27.9200000762939	1.40698873996735
27.9099998474121	1.4069938659668
27.8999996185303	1.40699899196625
27.8899993896484	1.4070041179657
27.8799991607666	1.40700936317444
27.8700008392334	1.40701448917389
27.8600006103516	1.40701961517334
27.8500003814697	1.40702486038208
27.8400001525879	1.40702998638153
27.8299999237061	1.40703523159027
27.8199996948242	1.40704035758972
27.8099994659424	1.40704560279846
27.7999992370605	1.40705072879791
27.7900009155273	1.40705597400665
27.7800006866455	1.40706121921539
27.7700004577637	1.40706634521484
27.7600002288818	1.40707159042358
27.75	1.40707683563232
27.7399997711182	1.40708196163177
27.7299995422363	1.40708720684052
27.7199993133545	1.40709245204926
27.7099990844727	1.407097697258
27.7000007629395	1.40710294246674
27.6900005340576	1.40710818767548
27.6800003051758	1.40711343288422
27.6700000762939	1.40711867809296
27.6599998474121	1.4071239233017
27.6499996185303	1.40712916851044
27.6399993896484	1.40713441371918
27.6299991607666	1.40713965892792
27.6200008392334	1.40714490413666
27.6100006103516	1.4071501493454
27.6000003814697	1.40715539455414
27.5900001525879	1.40716075897217
27.5799999237061	1.40716600418091
27.5699996948242	1.40717124938965
27.5599994659424	1.40717661380768
27.5499992370605	1.40718185901642
27.5400009155273	1.40718710422516
27.5300006866455	1.40719246864319
27.5200004577637	1.40719771385193
27.5100002288818	1.40720307826996
27.5	1.4072083234787
27.4899997711182	1.40721368789673
27.4799995422363	1.40721893310547
27.4699993133545	1.4072242975235
27.4599990844727	1.40722966194153
27.4500007629395	1.40723490715027
27.4400005340576	1.4072402715683
27.4300003051758	1.40724563598633
27.4200000762939	1.40725100040436
27.4099998474121	1.40725636482239
27.3999996185303	1.40726161003113
27.3899993896484	1.40726697444916
27.3799991607666	1.40727233886719
27.3700008392334	1.40727770328522
27.3600006103516	1.40728306770325
27.3500003814697	1.40728843212128
27.3400001525879	1.40729379653931
27.3299999237061	1.40729916095734
27.3199996948242	1.40730464458466
27.3099994659424	1.40731000900269
27.2999992370605	1.40731537342072
27.2900009155273	1.40732073783875
27.2800006866455	1.40732610225677
27.2700004577637	1.40733158588409
27.2600002288818	1.40733695030212
27.25	1.40734231472015
27.2399997711182	1.40734779834747
27.2299995422363	1.4073531627655
27.2199993133545	1.40735864639282
27.2099990844727	1.40736401081085
27.2000007629395	1.40736949443817
27.1900005340576	1.4073748588562
27.1800003051758	1.40738034248352
27.1700000762939	1.40738582611084
27.1599998474121	1.40739119052887
27.1499996185303	1.40739667415619
27.1399993896484	1.40740215778351
27.1299991607666	1.40740752220154
27.1200008392334	1.40741300582886
27.1100006103516	1.40741848945618
27.1000003814697	1.4074239730835
27.0900001525879	1.40742945671082
27.0799999237061	1.40743494033813
27.0699996948242	1.40744042396545
27.0599994659424	1.40744590759277
27.0499992370605	1.40745139122009
27.0400009155273	1.40745687484741
27.0300006866455	1.40746235847473
27.0200004577637	1.40746784210205
27.0100002288818	1.40747332572937
27	1.40747880935669
26.9899997711182	1.4074844121933
26.9799995422363	1.40748989582062
26.9699993133545	1.40749537944794
26.9599990844727	1.40750098228455
26.9500007629395	1.40750646591187
26.9400005340576	1.40751194953918
26.9300003051758	1.40751755237579
26.9200000762939	1.40752303600311
26.9099998474121	1.40752863883972
26.8999996185303	1.40753424167633
26.8899993896484	1.40753972530365
26.8799991607666	1.40754532814026
26.8700008392334	1.40755081176758
26.8600006103516	1.40755641460419
26.8500003814697	1.4075620174408
26.8400001525879	1.4075676202774
26.8299999237061	1.40757310390472
26.8199996948242	1.40757870674133
26.8099994659424	1.40758430957794
26.7999992370605	1.40758991241455
26.7900009155273	1.40759551525116
26.7800006866455	1.40760111808777
26.7700004577637	1.40760672092438
26.7600002288818	1.40761232376099
26.75	1.4076179265976
26.7399997711182	1.4076235294342
26.7299995422363	1.40762913227081
26.7199993133545	1.40763485431671
26.7099990844727	1.40764045715332
26.7000007629395	1.40764605998993
26.6900005340576	1.40765166282654
26.6800003051758	1.40765738487244
26.6700000762939	1.40766298770905
26.6599998474121	1.40766870975494
26.6499996185303	1.40767431259155
26.6399993896484	1.40767991542816
26.6299991607666	1.40768563747406
26.6200008392334	1.40769135951996
26.6100006103516	1.40769696235657
26.6000003814697	1.40770268440247
26.5900001525879	1.40770828723907
26.5799999237061	1.40771400928497
26.5699996948242	1.40771973133087
26.5599994659424	1.40772545337677
26.5499992370605	1.40773105621338
26.5400009155273	1.40773677825928
26.5300006866455	1.40774250030518
26.5200004577637	1.40774822235107
26.5100002288818	1.40775394439697
26.5	1.40775966644287
26.4899997711182	1.40776538848877
26.4799995422363	1.40777111053467
26.4699993133545	1.40777683258057
26.4599990844727	1.40778255462646
26.4500007629395	1.40778839588165
26.4400005340576	1.40779411792755
26.4300003051758	1.40779983997345
26.4200000762939	1.40780556201935
26.4099998474121	1.40781140327454
26.3999996185303	1.40781712532043
26.3899993896484	1.40782284736633
26.3799991607666	1.40782868862152
26.3700008392334	1.40783441066742
26.3600006103516	1.40784025192261
26.3500003814697	1.40784597396851
26.3400001525879	1.40785181522369
26.3299999237061	1.40785753726959
26.3199996948242	1.40786337852478
26.3099994659424	1.40786921977997
26.2999992370605	1.40787506103516
26.2900009155273	1.40788078308105
26.2800006866455	1.40788662433624
26.2700004577637	1.40789246559143
26.2600002288818	1.40789830684662
26.25	1.40790414810181
26.2399997711182	1.40790998935699
26.2299995422363	1.40791583061218
26.2199993133545	1.40792167186737
26.2099990844727	1.40792751312256
26.2000007629395	1.40793335437775
26.1900005340576	1.40793919563293
26.1800003051758	1.40794503688812
26.1700000762939	1.40795087814331
26.1599998474121	1.40795683860779
26.1499996185303	1.40796267986298
26.1399993896484	1.40796852111816
26.1299991607666	1.40797448158264
